tid,age_group,competition_level,n_games_scored,last_game_scored_ts
b824828a3c64da1f74e1f93ec8c62efa,Between 13 - 18,school,15,2017-04-27 21:00:46
2076657353827dc5c7625494901f49b0,Between 13 - 18,school,7,2017-05-15 20:07:22
d7f0fa10c96ce0a0ac01c7e6c3e5b92b,Between 13 - 18,school,22,2017-05-23 01:13:04
33e31280977783360b22376c10c8934c,Between 13 - 18,school,24,2017-05-23 18:35:54
b7e94b70b572aa0cc2b497f8fd2ebd7c,Under 13,club_travel,8,2017-06-04 18:32:06.713447
c12f0a70f3e5f91d91963d7e8f556744,Under 13,recreational,1,2017-06-06 01:33:36
06f0c5ef06e7f252eebe492a4014d68f,Under 13,club_travel,11,2017-06-14 00:05:54
8824838f2ea64582921066bdebfdbdc8,Under 13,club_travel,58,2017-06-18 12:37:29
f2f887d4c375f0aecd97686b655d9113,Between 13 - 18,club_travel,32,2017-07-01 16:59:23
34c67fc4d89254058665be6578b74136,Under 13,club_travel,31,2017-07-01 22:49:34.942696
94a1c4dfa04b1a5e900ec20b074de31f,Between 13 - 18,club_travel,4,2017-07-16 03:57:19
a57e86bb7262eab2721060336ed2fb29,Under 13,club_travel,38,2017-07-23 16:04:21
2c8db2b9f7406d5341119584d66160fd,Under 13,club_travel,34,2017-07-30 15:30:36
e5daec4db82bac05b3573db541870091,Under 13,club_travel,43,2017-09-08 21:57:39
40197ddbafa50b2cca3f9752b6c6bdc9,Between 13 - 18,school,18,2017-09-23 15:18:14
128d3016c64a353aabcb34819e829df0,Under 13,club_travel,11,2017-09-24 19:37:51.442383
b76e1d8469889e3b002ced458e18dec6,Between 13 - 18,school,5,2017-09-27 22:11:32
06dbaf4cba46d6e5a70706502451d947,Under 13,recreational,8,2017-09-30 17:21:43.233772
7b0baaf6255b99767bedca4a5aea4fdc,Under 13,club_travel,30,2017-10-22 19:13:30
93266cd1c2be2ae6448ffd79353f0c07,Under 13,club_travel,46,2017-11-05 14:04:58.61774
a43584ca8e42845a0513d4d0aff41bb0,Under 13,club_travel,12,2017-11-12 17:01:56
5b6826f033cd1f69eb89f59371d0ce1f,Under 13,club_travel,30,2017-11-19 21:25:42
8e471e16a35c5f7b0975843e89b4e83f,Between 13 - 18,club_travel,23,2017-12-03 18:01:56.131176
506dec48417a9b002a35398e91e2a5e3,Under 13,club_travel,46,2017-12-17 15:48:09
9808d424be22ac419f4151c2f442aae6,Between 13 - 18,club_travel,2,2018-02-03 15:17:47.458296
f6da840bb00309539ecf817b671d615b,Between 13 - 18,school,2,2018-03-03 17:01:33
1f1824027093ef43a3cb2ccb899eebbf,Between 13 - 18,school,4,2018-03-24 16:56:30
c8f1d2e6c2340ba647bd6f2a0e37fd76,Under 13,club_travel,5,2018-04-15 23:36:30
054d01b3aaba793a4809538eb5f5383a,Between 13 - 18,school,17,2018-04-21 00:06:26
4501f19600267aee8f5520aaa57301ff,Under 13,recreational,10,2018-04-22 20:07:44.524993
22ba1cba1fdad87aaa0856360e14aa30,Over 18,school,45,2018-04-28 19:02:30
910a299748535e946e28da6ab3996e8b,Between 13 - 18,club_travel,11,2018-04-29 04:55:17
e5b7751eed3d0e266ff852220c8c537e,Between 13 - 18,school,27,2018-05-05 02:49:45
9105632c7a520505ca528c6b24d7d580,Under 13,school,5,2018-05-05 20:03:43
7f7f9f581963861b7c27b1e7d4c708db,Between 13 - 18,school,7,2018-05-10 20:11:52
43587509f1590db416be120f4efb2caa,Between 13 - 18,school,31,2018-05-11 14:28:12
5e30acc76380bb6d8eec77b3effa69a3,Under 13,recreational,15,2018-05-12 02:11:41
ac7c14bad5cd4f9ad2a27d9fa11a54b2,Between 13 - 18,school,17,2018-05-12 13:26:24
0044cd303be537dc0edbb20a1da5a8fd,Under 13,recreational,7,2018-05-13 16:07:05
05f510663830b633eaa41f67f8aef045,Between 13 - 18,school,30,2018-05-15 21:30:39
680229a6872e2d24507148c7dd92d68d,Between 13 - 18,school,21,2018-05-16 18:47:31
b0c494df382d8952f9ffba05850273e1,Between 13 - 18,school,29,2018-05-16 20:30:07
ccdb9b8b1c52dddcd9566510a92d5dd9,Between 13 - 18,school,26,2018-05-18 21:25:18
3b2a6a3f0f5071f8023ce1369c803f86,Between 13 - 18,school,29,2018-05-26 21:30:33
3176061213d6986ad541057345e2b97a,Between 13 - 18,school,42,2018-05-27 00:33:53
e72908849791d93fe4547117d17058da,Under 13,recreational,16,2018-06-02 15:50:12
6202467b933ccaf19b863c8cb432abbd,Between 13 - 18,school,38,2018-06-02 18:08:06
41fa98bf69012d67aa1782d409e089f0,Under 13,club_travel,23,2018-06-03 21:40:35
3b17417a5c87b8dd718b25fba5f578f0,Under 13,recreational,10,2018-06-09 00:36:18
cd04207059c570c700857b3af010895e,Under 13,recreational,23,2018-06-09 13:53:26
8b728ee143c2674b9eb0f06459a0da5e,Under 13,club_travel,22,2018-06-19 22:30:47
1477e6381ca80c51049646660b88c285,Between 13 - 18,school,6,2018-06-20 20:59:34
310423249397758f630fe016b25716c7,Between 13 - 18,club_travel,31,2018-06-23 01:39:32
5e854d4a4c0d3399bf1ea792080ce586,Under 13,recreational,21,2018-06-25 22:50:02
0e6fc757a493d077ff3a252572167410,Under 13,club_travel,31,2018-06-30 16:51:39
dec7526ca2ca87d5d58d4d23193b77d8,Under 13,recreational,23,2018-06-30 20:53:37
2dc223b27bbffa783b35761e084fba61,Under 13,club_travel,33,2018-07-01 13:33:59
4281f7f7bbe4dded1565293a3fc90bb3,Under 13,club_travel,46,2018-07-01 16:38:20
e4b4109a6f113fcffe65c1ce2f0e168a,Under 13,club_travel,46,2018-07-01 21:21:46.337885
49dc8ce268ae5350f36a189689336e2d,Between 13 - 18,club_travel,37,2018-07-01 22:19:44
b3adae2d9bc4bbd962c50f78239531a0,Under 13,club_travel,38,2018-07-07 02:00:01
fc009ea5437e40de30fc0837ba13214c,Between 13 - 18,club_travel,9,2018-07-07 17:19:05.518869
35c1a61997f3a9dc4145c69abe4fdfca,Under 13,club_travel,27,2018-07-07 20:00:15.808111
c181cac104d5b31b347a127a03f3ddc6,Between 13 - 18,club_travel,21,2018-07-07 23:01:56
5d46ea2c1aa56d9466cfd5ec2c49c831,Under 13,recreational,6,2018-07-08 23:42:39
4935fc63424055c4b94f8bfb2f23e094,Under 13,club_travel,91,2018-07-12 21:21:07
6a7a1928126bdf3da492c10d8beee0ac,Between 13 - 18,club_travel,24,2018-07-13 11:15:05
dccd21805251c840c8caa7d94f5ffcfb,Under 13,recreational,6,2018-07-14 13:55:12
27ece56c2465dde14397cf05cc796fa8,Under 13,club_travel,40,2018-07-14 19:37:56
b320e7f25d00438b478989f9a2cc749c,Under 13,club_travel,50,2018-07-14 22:25:52
4f1a522f3c18a0e76c7dafd0ce38754f,Under 13,recreational,9,2018-07-15 01:47:26
d4ea30fcde776787b604ce1ef241fe0e,Under 13,club_travel,49,2018-07-15 13:25:50
a37a8001e546d75ae4e116202932de32,Under 13,club_travel,36,2018-07-15 19:02:55
253de075a794a2eb72527d761fe8c6e4,Under 13,club_travel,7,2018-07-21 18:49:52
fbcb6e095c411380645acb14ebf2cd2f,Between 13 - 18,club_travel,39,2018-07-21 22:53:55
7d27c5dad5344818da390815b39beb20,Between 13 - 18,club_travel,41,2018-07-22 13:12:08.194354
dc96b9fa65ac08a7fbad65f19c6cc192,Under 13,club_travel,39,2018-07-22 13:28:32
1a103aad02506682feaf95fcfef7e947,Between 13 - 18,club_travel,36,2018-07-22 14:47:00
1d75bdd9d202b7e190a833ecb39395e5,Under 13,club_travel,56,2018-07-22 15:03:10
65ef521cdbe7998c9b5420b43d4d1d4c,Under 13,club_travel,44,2018-07-22 15:39:30
28cad8600e1dce7dbe42153a0bfec622,Between 13 - 18,club_travel,41,2018-07-22 16:22:10
49644c653ac3c494913cbee129e6a14b,Between 13 - 18,club_travel,24,2018-07-22 17:57:42
28c4932621eccc8e488dfb45ad0b8aae,Under 13,club_travel,21,2018-07-28 22:58:09
5897ca524f646c61592b7714b6609ea6,Under 13,club_travel,20,2018-07-29 19:31:27
8aab4509f9f1f725f32ef17e6b00bc85,Under 13,club_travel,30,2018-07-30 17:00:42
199745308be21990c6d9a1119c7ac55d,Under 13,club_travel,15,2018-07-30 23:25:06
9f1d3dba35d78ad38817d39ce7d07de1,Under 13,club_travel,11,2018-09-08 16:06:26
cad6ee5ebf4649c5abbd6ff2ea8cc233,Between 13 - 18,school,28,2018-09-11 01:42:58
934b38fbaf28cc542d0f99f6da85bb51,Between 13 - 18,school,16,2018-09-21 22:09:22
636c50aa372241bc018847bc95384c40,Between 13 - 18,school,36,2018-09-28 20:31:19
fb35e2ffdc830723e3fad49f21970ecd,Between 13 - 18,school,28,2018-09-28 21:02:44
697b49bb628c801a2b1001fc7602dc64,Between 13 - 18,school,10,2018-10-04 23:43:53
8455825db8c7d031f02fa7cd99b6d1bc,Between 13 - 18,club_travel,10,2018-10-07 20:53:43
02104a3c2b8d29eddc7ad1a28a640b33,Between 13 - 18,club_travel,1,2018-10-13 13:15:41
8f59e4c4f97cc119d919aca189420216,Between 13 - 18,club_travel,7,2018-10-14 18:19:02
cc7ec4add17a57345d5f6ef2b50f6b59,Under 13,club_travel,11,2018-10-17 21:59:27
8b42d166b28290c337d9c65b438f113d,Under 13,club_travel,10,2018-10-20 16:26:46
0d130ce99053fe36620e024e85c1d40b,Under 13,recreational,23,2018-10-20 21:29:10
b0c0c8cfa1cfdf4d5508eb18a8d15f77,Between 13 - 18,club_travel,25,2018-10-20 22:01:12
621ecd3cdbf0bf4218fec81fbfc9f324,Between 13 - 18,club_travel,19,2018-10-20 22:29:18
3430e7f53cf75304a6c352478145e29c,Under 13,club_travel,8,2018-10-21 18:50:27
37903d688bbae774b7fecb2188b969b9,Under 13,recreational,50,2018-10-21 20:54:15
acd70ea4b99d4608ac158f7db8d506f1,Under 13,club_travel,14,2018-10-28 20:43:18
4874c5dc0f38c08944af61b3aa9a8c35,Under 13,club_travel,16,2018-11-03 18:24:43
331e5df65cc26ba7269e0fe74714fbf0,Between 13 - 18,club_travel,25,2018-11-04 12:47:38
2634e4f2dfac7f1f60804c2bef6897b6,Between 13 - 18,recreational,7,2018-11-10 14:30:14
9b1fdd979fad79ef17253bda3c565f81,Between 13 - 18,club_travel,26,2018-11-11 17:56:13
f68a2b25f4937606f078d04713408bc7,Between 13 - 18,club_travel,23,2018-11-17 16:14:22.891919
c894b07459339e154ba871aeec61e5b1,Under 13,club_travel,14,2018-11-18 14:53:41.456701
a4ce818759cfe7d84192d54d9ab4fe0d,Under 13,club_travel,15,2018-11-18 18:08:55
6e1e14ea89d8bd1048484a1a80a71b94,Under 13,club_travel,29,2019-01-27 20:31:47
c1631b4363efa8aab10b318b7e75dec7,Under 13,club_travel,20,2019-02-16 22:40:24
ad60983e7f4d7f4fe7c9dbfc71d5dad2,Over 18,recreational,24,2019-03-04 19:38:53
239406702a5ee8e100b193e5882b6b7d,Under 13,club_travel,1,2019-03-10 00:55:38.504412
77c51498692f80c9804eb7b4320ee17e,Between 13 - 18,school,1,2019-04-10 21:19:36
d37c28c6e3700e965ae65e8db53d4441,Between 13 - 18,school,15,2019-04-10 22:55:39
3bfbec8d7b83f0bbc22a5926a44ea135,Over 18,school,17,2019-04-14 15:07:33.877709
26169381226a08fc4e10b48d093262bb,Between 13 - 18,school,7,2019-04-16 19:41:21
f3887ba0f813d768ddf41da4c525baca,Under 13,club_travel,5,2019-04-21 01:28:19
e5eddf0beb47227d9cf42e8ce1230b7b,Between 13 - 18,school,19,2019-04-22 23:07:50
c444b7acbf92b4c0b8b0e763add823fa,Between 13 - 18,school,32,2019-04-25 00:04:46
b61dcddf949ad3c20d4244fe5bad1ee8,Between 13 - 18,school,8,2019-04-25 01:07:56
cc7576f535726296c66f83202bb8b95d,Between 13 - 18,school,15,2019-04-27 16:16:14
3bfbd8365834c2676ca243b67216a037,Under 13,club_travel,1,2019-04-29 02:53:44
e6517db8b77a46efdc753b55d43219e4,Between 13 - 18,school,12,2019-04-29 20:54:36
14c24483941bad7427abe20e4abc87bd,Between 13 - 18,school,19,2019-05-07 20:11:46
271ab704189b828f9f0a86a576c2f642,Between 13 - 18,school,21,2019-05-10 14:08:32
e619383e6a91166705a97d929de058d4,Between 13 - 18,school,25,2019-05-11 04:15:39.131179
8ccb7bae7127cd51e4b41850e0bd32c3,Between 13 - 18,school,41,2019-05-11 15:57:48.256532
071c173f5583c878dbe2bd29d153dd44,Between 13 - 18,club_travel,27,2019-05-11 16:01:06
58d109391fc17da08206989b96c27e8a,Between 13 - 18,school,30,2019-05-11 21:18:54
44031f6f5329a9418115ec9118645040,Between 13 - 18,recreational,15,2019-05-13 21:50:52
9834c41a4bcd06d13dae91e92a4c4b1b,Under 13,recreational,1,2019-05-13 23:47:59
abbcffbb5cc4a64720171009aac4d7da,Between 13 - 18,school,39,2019-05-14 18:00:48
747e5ea5e7ae893cf436358e24f57ba0,Between 13 - 18,school,21,2019-05-14 21:08:00
4ba0c72c2a3cfa79d1aa2c2d9c939712,Between 13 - 18,school,12,2019-05-15 23:27:02
fa26b5a403b7ebada04da3e98a138c4a,Between 13 - 18,school,17,2019-05-17 20:06:45
3d04e3723923131a664cbb99f800fc03,Between 13 - 18,school,30,2019-05-17 20:23:54
64d71568d3ac54c9606201fc0f242981,Between 13 - 18,school,21,2019-05-18 17:06:23
b1c9e9c9f495922bc4cce62ca2f096fb,Between 13 - 18,school,25,2019-05-18 23:22:28
befe2e6176760239cff27f2ca2f23673,Under 13,club_travel,18,2019-05-19 14:59:01
5ccbe9558aa40531312e63b8840724a0,Between 13 - 18,school,28,2019-05-20 15:02:43
d7b793a25b70d491f57a661ad487a72b,Between 13 - 18,school,27,2019-05-20 23:26:39
eb20cff131670d334a1582a63bca7d04,Between 13 - 18,school,41,2019-05-21 01:24:17
e13717e1e2253ceb0a4dec98243f7048,Between 13 - 18,school,29,2019-05-21 21:28:47
c5811a2f53a894e90647fbd52831c2bc,Between 13 - 18,school,40,2019-05-21 22:44:19
d85a8ad32503471d706bb17e03f9f356,Between 13 - 18,school,17,2019-05-22 23:45:20
950cac2405918ff3f8635c30d30fe545,Under 13,recreational,17,2019-05-24 23:39:24.45139
c5067c2089b38467a3ef33e9621da86e,Under 13,recreational,13,2019-05-25 22:31:53
977570d297427ccda4f7ae37763d20b3,Under 13,club_travel,40,2019-05-26 13:32:03
36c61a05fdb73257667f95c93cd3f11f,Between 13 - 18,school,31,2019-05-31 11:58:25
0b1ef310085c803e702ebefbddcab806,Under 13,club_travel,37,2019-06-01 21:01:04
da66f975b4661795d05af375b6f0d132,Under 13,recreational,15,2019-06-02 19:41:42
dd719c6f0c12415fa3880daf5515ba0f,Under 13,club_travel,29,2019-06-02 19:44:41
63eaaa1fe2a83306d3e069bb35739566,Under 13,recreational,11,2019-06-04 21:39:51.571202
5bce65ea908a14ee85da40838d57de48,Under 13,recreational,13,2019-06-05 21:40:15
6f4090e80dab0c759868d1e42b0e31be,Between 13 - 18,club_travel,8,2019-06-09 20:57:53
3f6f9d32077642a422d9bffb62bfbd25,Under 13,club_travel,32,2019-06-10 00:08:33
4abf7e1bb6bed6f1d1ef42cdfd17b6f2,Under 13,recreational,11,2019-06-11 21:30:40
7a02a1a8539f5842ea13ed42de07c1db,Between 13 - 18,school,5,2019-06-12 19:29:23.215764
87b0a6c5ccfc0a9abac80d6376be5fa3,Under 13,club_travel,18,2019-06-16 14:12:20
f411ba729ee2b9ef57ef08d16e976bc1,Under 13,recreational,15,2019-06-18 22:05:11.459388
2f0375ad4034689c6523b318d6a61035,Under 13,recreational,3,2019-06-19 23:56:10
49a2632c43f6ffa1957ba5f0b98940b0,Under 13,recreational,3,2019-06-21 00:44:05
74f9def04645754a3a1c68f6a92c8b23,Under 13,club_travel,49,2019-06-21 18:16:53
8afe82327d9246070231da9a645085a5,Between 13 - 18,club_travel,150,2019-06-23 11:44:19
69a79e4b72f88c097c1cd5b5e5f589e2,Under 13,club_travel,13,2019-06-23 14:48:30
b1042a619a8382af0a80551fb882c862,Under 13,school,62,2019-06-23 22:25:57
d2271418063fcdde7e54d2b29717f808,Under 13,club_travel,29,2019-06-24 20:56:05.072721
78fc165350f1970f11761f689a2135ea,Under 13,club_travel,37,2019-06-25 23:54:03
99ff2ae4671e8fe1edf278fb20465bfe,Under 13,recreational,22,2019-06-28 01:33:29
34b108f8c7448921e3b41685f20dd2bd,Under 13,club_travel,38,2019-06-29 19:49:39
2abcc18815ada05a073dd9e60ec658c5,Under 13,club_travel,43,2019-06-30 13:19:16
74fa5f747f093152661523eb1177bf17,Under 13,recreational,23,2019-06-30 20:15:25
a570593b2ddd9292c37bb5c65b1b4544,Under 13,club_travel,35,2019-06-30 21:46:56.891081
e5d0ad87ed50a4ade12cc5a9f50180be,Under 13,club_travel,35,2019-06-30 22:04:15
45c428c551ee6dd1e82c2cc14f139829,Under 13,club_travel,30,2019-06-30 23:35:43
d495558bc3d40ea24abb4350f7dd7ebb,Between 13 - 18,club_travel,35,2019-07-01 01:08:21
1759d6b8fb938cdf2fcf646b93e5b601,Under 13,club_travel,41,2019-07-04 11:42:50.283947
9c2a933f1f9ac35dd8efc8905bc7fd39,Under 13,club_travel,43,2019-07-05 16:10:24
fe40a490a467fb9b8de0d0f7b91e4452,Between 13 - 18,club_travel,29,2019-07-06 12:05:20
08592c58d2498b5a1d8f9790226f2331,Between 13 - 18,recreational,5,2019-07-07 17:03:02
c25b89151e6c7a06df91a49544ec7668,Under 13,recreational,7,2019-07-07 18:34:59
509e14ec288efda8eec6ef779f783870,Between 13 - 18,club_travel,26,2019-07-10 17:49:44
4f0d8765f40b46c485fffa5d05bdb6d4,Under 13,club_travel,59,2019-07-11 14:52:08
e1fa8dadd9beaa87c863856570e51b20,Between 13 - 18,club_travel,58,2019-07-13 18:37:02
642aa7892b2a28d9b35aefe52c40875d,Between 13 - 18,club_travel,21,2019-07-13 21:47:35
5cb96107635d92a95b529819212f0006,Under 13,club_travel,37,2019-07-13 22:47:09
5db89f76d657250357ee62e3e9b4c2f7,Under 13,club_travel,41,2019-07-13 23:10:24
21cff15eb0b026cf1a0bbbd27745d079,Under 13,club_travel,63,2019-07-14 01:05:34
d16f67d7e7d5fc4608aef184998a1d2b,Between 13 - 18,school,45,2019-07-14 14:38:47
d371beaded06c52fb3b1eb79767c6ae6,Between 13 - 18,club_travel,21,2019-07-14 15:36:15
5fe61cc99d54bc0188aaaf84080a05d7,Between 13 - 18,club_travel,39,2019-07-14 17:47:23
9c9cd2ad7b6645c118de228ecb152d8e,Under 13,club_travel,46,2019-07-14 19:18:47
8c42b3e3df4b83bbf0e23f2d3ecdb879,Between 13 - 18,recreational,18,2019-07-14 23:34:43
3d0a2bd5ed5dcf6720c87332182bec00,Under 13,club_travel,43,2019-07-17 15:57:24
28928c5c0319ec82cfb83917bb7e5a90,Under 13,club_travel,51,2019-07-19 19:49:52
ed0011604748a7a02e3e466ff437aa07,Between 13 - 18,club_travel,62,2019-07-20 14:27:25
17a4c3027bc6e7160a58b7f4c96971d2,Under 13,club_travel,31,2019-07-21 12:39:53
0f4fb71ce5850d7a74c57d116460c6d9,Under 13,club_travel,35,2019-07-21 12:56:54
a0a289905f774d4553a441df47d0613c,Under 13,club_travel,48,2019-07-21 13:22:35
9c9fd0f1448f1fd69f09460971e935aa,Under 13,club_travel,46,2019-07-21 14:44:39
c98fb074108f39e12b5cb02b236a2ebc,Under 13,club_travel,25,2019-07-21 16:04:47.045929
3a41c936bf8e93c89309bc0730d6ff82,Between 13 - 18,club_travel,31,2019-07-21 19:48:54
d93f0a52adf3aff50a743f101d4a7274,Under 13,club_travel,47,2019-07-21 20:01:01
337d933f0e0d1b2645097f827642c6a3,Between 13 - 18,club_travel,24,2019-07-21 20:50:48
9e72c72babbb2baa495c407b188bd0bb,Under 13,club_travel,5,2019-07-21 22:43:06
717e9cd15716199bf804130f15a5a662,Between 13 - 18,club_travel,62,2019-07-24 18:41:30
8fb9d22a8c0276bbeb020236292ee2a5,Between 13 - 18,club_travel,27,2019-07-27 17:23:53
5569480d97e45862bb3ac798d5cb03b9,Under 13,recreational,39,2019-07-27 19:55:42
ca8593ff4e25b461138cad47224acd57,Between 13 - 18,club_travel,13,2019-07-28 15:13:49.106632
df0ae48c78032be05e48a26b8c72c20f,Under 13,club_travel,55,2019-07-28 15:29:11
3628dffd00fc045811eb628d9127cf29,Between 13 - 18,club_travel,21,2019-07-28 16:00:49
db8bbc9d79398414035d9cf0f452b812,Under 13,club_travel,50,2019-07-31 19:46:30
029efecc2b233400df3ae9ce0d3df32f,Between 13 - 18,club_travel,4,2019-08-03 19:19:14
0eebe9346cf8762a5163c1754bcb28fa,Between 13 - 18,school,32,2019-08-12 20:57:54
d6552705c10015fe5dbf01f7c0625350,Under 13,club_travel,37,2019-08-17 22:59:22.401142
abefddcc1be423f25a6262f4a60946e8,Under 13,club_travel,6,2019-09-07 21:48:30
6543b5b748f6c43ebb74077af52759a8,Under 13,recreational,4,2019-09-20 23:36:48
40624629bff7e58f5b2dcff2d554c4b1,Under 13,club_travel,45,2019-09-21 19:37:32
87153adf606184027bcefeba2e8332d1,Under 13,club_travel,12,2019-09-22 19:25:28
4a1911e729bd5c785a42cb48f664235f,Between 13 - 18,club_travel,3,2019-09-29 16:45:58
1a91273787dd3ef6c92e963c34661dff,Under 13,recreational,15,2019-10-06 18:52:23
9f437b0b3dd0830370fc764184a768b5,Between 13 - 18,club_travel,12,2019-10-08 21:52:46
3f6ae1f6f1d4f613af1cf2777e6cb600,Between 13 - 18,recreational,3,2019-10-13 19:10:20
565e473f294eed6f290d5050ac2b4281,Between 13 - 18,club_travel,5,2019-10-13 19:27:23
d064850f6f3da15fa249ad5bfc70470b,Under 13,club_travel,67,2019-10-19 23:39:26
24f07b24e7133909fc020e27464fd88e,Between 13 - 18,club_travel,5,2019-10-20 12:02:51
9ba63ae4a812fa2e4f13f167c9a34120,Under 13,club_travel,12,2019-10-26 18:17:38.201379
f44962d9a35478b20b0a9c318be457f3,Between 13 - 18,club_travel,11,2019-10-26 19:36:36.513312
488dd6bf6d029e3de53c274ea7397bea,Under 13,club_travel,6,2019-10-27 22:29:47
e513ae785c6469b0d2598242c50f8eb6,Between 13 - 18,school,25,2019-10-28 18:24:46
bffc032744452903dc4d6c7973be4568,Under 13,club_travel,18,2019-11-01 23:36:29
d14c2717484e2fea0fcae1e218db4e8d,Under 13,club_travel,35,2019-11-02 19:35:02
e8fef04d3fb76557fb1a38142ad8f6f8,Under 13,club_travel,20,2019-11-03 16:23:19
de85ad72c8df17f3639b4d5e6290d5ac,Under 13,club_travel,31,2019-11-03 19:05:21
93752474cb9d70b5b29db27c673c8e44,Under 13,club_travel,16,2019-11-09 15:22:34.216886
92cdf5322b4088405819e178fd30b828,Between 13 - 18,club_travel,18,2019-11-10 17:38:31
09cf9f0b8a342a03cbb9f737dba172d5,Under 13,club_travel,33,2019-11-10 20:49:25
6f453a155c1fb4f46b42c95f123dd447,Over 18,recreational,162,2019-11-14 18:42:26
26eff7c5c3e48805a4358c61fd509dfe,Under 13,club_travel,1,2019-11-16 19:17:32.182011
b51e02d18b2f33f57afa7e96cf2e585e,Between 13 - 18,club_travel,16,2019-11-17 14:26:43
006aea1bc7ffb79fdd7d3e361fbafdb5,Between 13 - 18,club_travel,24,2019-11-17 20:26:25
9cd140d953f42b54eca64549badc8a7f,Under 13,club_travel,9,2019-11-18 00:25:03
b85805c6014347ba14e09647d384f886,Between 13 - 18,club_travel,36,2019-11-24 18:27:24
2a3133c8a2ee6834584ce3afc627dc52,Under 13,club_travel,37,2019-12-07 22:19:32
cddb2bda71d3420f41e6cdd898c0f28f,Under 13,club_travel,28,2019-12-08 17:00:23
55c253b34064a8032b655f1629dd08c7,Between 13 - 18,club_travel,15,2019-12-08 20:39:24
0ccff9d83ab3f536c67040f82a95e74b,Between 13 - 18,club_travel,23,2019-12-09 00:33:04
8d9eca9a3627cb285075ce432d19a946,Under 13,club_travel,16,2019-12-15 13:03:01
aea105861f0cf500a0c9d37951327b82,Between 13 - 18,club_travel,39,2020-01-19 14:36:50
c085b901b6e643117e291c51a68c5062,Between 13 - 18,club_travel,36,2020-01-20 00:20:35
88f6d1b51138cb62fdb81a8fd3c60219,Under 13,club_travel,41,2020-02-09 21:06:05
d9134a84f502674eab4ad7a9a8741f88,Between 13 - 18,club_travel,16,2020-02-09 22:36:15.608
cce30853d8eddc84368c7f2422ec3a4d,Between 13 - 18,school,4,2020-02-15 15:26:27
1585461f11662a48331a43029b1cc8c7,Between 13 - 18,school,1,2020-03-03 14:46:12
89da73948df7cd6ff5bf5cfa1bd72deb,Over 18,school,4,2020-03-07 20:02:09
c0c598e70556bf058f092f1f7ebc97a1,Over 18,school,14,2020-03-08 15:24:20
96c2b2df1a13d2f622382be765801f65,Under 13,club_travel,9,2020-03-08 19:19:45
51942d6d2896905aa130a2d9d4754854,Between 13 - 18,school,6,2020-03-09 22:45:49.321998
39afdded2928f625d25685f7c6b2278f,Over 18,school,14,2020-03-10 21:29:58
f83f55ad60f34632ec67689b3b2fba9e,Between 13 - 18,school,8,2020-03-10 22:51:57.469613
20c294c43c15a354b35fe7250227223d,Between 13 - 18,school,19,2020-03-10 23:48:17
cbd225076582ddabaccb2fe0c45747f1,Between 13 - 18,school,7,2020-03-11 21:16:58
fe7ff372ba609545613ffd723e403757,Between 13 - 18,school,8,2020-03-11 21:18:01
167a0f131f2734ae226ba433de74cbfb,Between 13 - 18,school,2,2020-03-11 22:41:13
4427a09e7e9031ebee63be6a8cd43269,Between 13 - 18,school,7,2020-03-12 19:42:37
a7f2ba4050851bd00bc587b9dfae009c,Between 13 - 18,school,1,2020-03-12 19:56:25
d291daae948ea234f0e50b64fe1a991e,Between 13 - 18,school,6,2020-03-13 21:40:42
780d02e02c2843f0323c0d22f9552188,Under 13,club_travel,10,2020-03-13 23:11:30
6c8e1438a595af65924d4ea88107c097,Over 18,recreational,4,2020-05-30 13:49:22.392842
3a0f40b399220df4e7de8705a6782316,Between 13 - 18,club_travel,48,2020-05-31 19:23:05
6f11049246bea22d2eabbf28a31f7a36,Between 13 - 18,club_travel,10,2020-06-14 21:37:23.596885
2cdb16a10d7fb521951d2b8c681eb88f,Between 13 - 18,club_travel,12,2020-06-14 22:07:37
f56728a69c41982677e5477708d1fe3a,Under 13,club_travel,11,2020-06-27 17:42:40
ef8d50040d785aaa2f94956f28cc833d,Between 13 - 18,club_travel,8,2020-06-27 18:16:28
